,Q,P,TAMAX,TAMIN
1989-12-17,1.557426585,0.0,1.6,-4.9
1989-12-18,1.472476044,0.0,1.5,-6.1
1989-12-19,1.3592086559999998,0.0,1.5,-6.2
1989-12-20,1.274258115,0.0,1.8,-3.9
1989-12-21,1.217624421,0.0,1.9,-3.6
1989-12-22,1.13267388,0.0,2.5,-2.5
1989-12-23,1.104357033,1.0,7.0,-0.2
1989-12-24,1.047723339,0.0,3.7,-1.5
1989-12-25,1.019406492,0.0,3.0,-2.4
1989-12-26,0.962772798,0.0,2.5,-2.7
1989-12-27,0.906139104,0.0,2.2,-4.0
1989-12-28,0.906139104,0.5,5.9,0.1
1989-12-29,0.84950541,0.0,4.0,-1.9
1989-12-30,0.821188563,0.0,2.3,-3.1
1989-12-31,0.906139104,13.2,3.3,-2.5
1990-01-01,1.104357033,13.5,3.6,0.3
1990-01-02,1.076040186,6.9,3.1,0.3
1990-01-03,1.019406492,0.0,4.6,-0.2
1990-01-04,1.274258115,23.1,3.0,-0.1
1990-01-05,2.860001547,27.2,7.1,2.2
1990-01-06,8.240202477,32.8,6.8,4.6
1990-01-07,28.260213306,86.9,13.0,6.6
1990-01-08,32.56437405,40.4,11.2,6.2
1990-01-09,19.906743441,13.5,11.0,5.9
1990-01-10,15.234463686,15.5,6.0,2.9
1990-01-11,11.411689341,2.0,10.1,3.4
1990-01-12,8.410103559,0.3,9.9,2.4
1990-01-13,6.682775892,8.6,10.5,6.4
1990-01-14,5.578418859,0.3,7.5,4.6
1990-01-15,4.643962908,4.1,5.7,2.3
1990-01-16,3.992675427,1.8,7.1,-0.2
1990-01-17,3.426338487,0.0,4.1,-2.2
1990-01-18,3.001585782,0.0,3.1,-3.9
1990-01-19,2.661783618,0.0,3.0,-4.4
1990-01-20,2.378615148,0.0,2.9,-4.5
1990-01-21,2.152080372,0.0,4.4,-3.7
1990-01-22,2.208714066,13.0,8.7,1.0
1990-01-23,2.718417312,22.9,5.3,-0.7
1990-01-24,2.378615148,0.0,3.3,-2.3
1990-01-25,2.26534776,12.7,7.2,-0.1
1990-01-26,2.152080372,13.7,2.6,0.2
1990-01-27,2.293664607,30.0,2.5,0.3
1990-01-28,5.040398766,47.5,5.2,0.6
1990-01-29,6.456241116,19.3,5.5,1.2
1990-01-30,5.238616695,20.8,2.4,0.4
1990-01-31,4.077625968,18.5,2.7,0.1
1990-02-01,3.426338487,28.5,2.6,0.4
1990-02-02,3.341387946,5.6,6.2,-0.5
1990-02-03,3.482972181,13.5,2.1,-0.6
1990-02-04,3.199803711,0.8,4.6,0.1
1990-02-05,3.11485317,26.4,2.0,0.3
1990-02-06,2.916635241,12.7,0.9,-1.0
1990-02-07,2.661783618,30.7,1.2,-1.7
1990-02-08,2.973268935,37.3,2.1,0.4
1990-02-09,6.852676974,35.1,4.6,0.7
1990-02-10,9.882579603,2.3,5.2,0.0
1990-02-11,7.815449772,4.3,4.8,-0.4
1990-02-12,6.003171564,15.5,0.1,-2.9
1990-02-13,4.757230296,3.1,1.6,-9.8
1990-02-14,3.936041733,0.3,-0.4,-10.3
1990-02-15,3.737823804,31.0,0.8,-3.0
1990-02-16,3.284754252,13.0,3.8,-1.0
1990-02-17,2.860001547,2.0,4.3,-3.4
1990-02-18,2.54851623,0.0,3.8,-9.0
1990-02-19,2.26534776,0.0,4.0,-8.5
1990-02-20,2.54851623,25.9,1.4,-0.8
1990-02-21,4.162576509,2.5,7.8,-0.9
1990-02-22,4.983765072,0.0,7.7,-1.9
1990-02-23,6.031488411,0.0,6.2,-2.4
1990-02-24,6.51287481,0.0,9.0,-1.9
1990-02-25,7.305746526,0.0,9.5,-2.2
1990-02-26,8.296836170999999,0.0,10.6,-1.7
1990-02-27,8.155251935999999,0.0,11.1,-2.9
1990-02-28,7.164162290999999,0.0,11.7,-2.8
1990-03-01,6.342973728,0.0,13.2,-3.1
1990-03-02,5.94653787,3.6,6.7,-2.0
1990-03-03,6.739409586,11.7,10.7,1.4
1990-03-04,8.013667701,5.6,8.9,1.3
1990-03-05,7.503964455,0.3,9.6,0.8
1990-03-06,6.427924269,0.0,13.4,0.5
1990-03-07,6.144755799,11.2,7.7,0.1
1990-03-08,6.003171564,1.8,5.8,-0.8
1990-03-09,5.408517777,12.2,7.8,-1.1
1990-03-10,6.937627515,17.8,5.0,0.2
1990-03-11,6.031488411,2.5,6.0,-0.1
1990-03-12,5.097032459999999,1.5,7.2,-1.5
1990-03-13,4.304160744,10.9,4.8,-3.8
1990-03-14,4.728913449,18.3,10.0,0.3
1990-03-15,4.757230296,0.0,14.4,0.8
1990-03-16,4.53069552,0.0,16.5,0.9
1990-03-17,5.181983001,1.5,15.0,2.6
1990-03-18,6.059805258,0.0,18.1,4.0
1990-03-19,6.880993821,0.0,16.6,4.1
1990-03-20,6.994261208999999,0.3,19.7,1.5
1990-03-21,7.050894903,0.0,21.5,-0.8
1990-03-22,7.419013914,8.4,13.0,0.3
1990-03-23,8.098618242,0.5,17.4,0.7
1990-03-24,7.419013914,0.0,17.0,-1.2
1990-03-25,6.456241116,0.0,18.3,-1.1
1990-03-26,5.804953635,0.0,18.8,0.9
1990-03-27,5.465151471,0.0,22.6,-1.6
1990-03-28,5.238616695,0.0,22.5,-1.6
1990-03-29,5.153666154,0.0,20.7,-1.2
1990-03-30,5.125349307,0.0,21.7,-0.9
1990-03-31,5.323567236,0.0,23.0,0.0
1990-04-01,5.606735706,0.0,22.6,0.6
1990-04-02,5.94653787,0.0,21.7,0.8
1990-04-03,5.776636788,0.0,25.4,-0.7
1990-04-04,5.720003094,0.0,26.5,0.2
1990-04-05,5.889904176,0.0,23.9,1.5
1990-04-06,6.003171564,0.0,22.5,5.2
1990-04-07,5.918221023,0.0,20.3,2.4
1990-04-08,5.210299848,0.0,15.4,0.5
1990-04-09,4.304160744,0.0,23.3,-1.6
1990-04-10,3.96435858,0.0,26.4,2.1
1990-04-11,4.077625968,1.5,18.0,4.1
1990-04-12,3.851091192,0.0,21.2,1.2
1990-04-13,3.68119011,0.0,26.7,2.0
1990-04-14,3.96435858,0.0,30.4,4.1
1990-04-15,4.474061826,0.0,27.4,6.2
1990-04-16,4.672279755,0.0,19.0,11.0
1990-04-17,4.105942815,0.0,14.0,10.4
1990-04-18,3.596239569,0.0,20.5,6.3
1990-04-19,3.171486864,0.0,18.0,4.7
1990-04-20,2.944952088,2.0,20.4,6.6
1990-04-21,2.718417312,0.0,19.0,5.6
1990-04-22,3.256437405,33.5,11.2,7.8
1990-04-23,5.295250389,8.6,9.6,5.7
1990-04-24,4.134259662,2.5,13.0,5.3
1990-04-25,6.173072646,34.8,13.3,5.6
1990-04-26,6.597825351,16.3,12.3,4.3
1990-04-27,24.862191666,117.9,12.2,3.9
1990-04-28,23.078230305,12.7,8.3,2.8
1990-04-29,12.346145292,0.8,13.6,1.1
1990-04-30,8.523370947,0.0,20.7,-0.2
1990-05-01,6.541191657,0.0,23.1,1.5
1990-05-02,5.38020093,0.0,20.9,7.3
1990-05-03,4.559012367,0.0,28.6,4.1
1990-05-04,4.049309121,0.0,34.7,5.6
1990-05-05,3.709506957,0.0,29.6,8.1
1990-05-06,3.228120558,0.0,16.4,1.8
1990-05-07,2.803367853,0.0,14.7,0.4
1990-05-08,2.491882536,0.0,22.7,-1.3
1990-05-09,2.237030913,0.0,27.3,0.5
1990-05-10,2.067129831,0.3,11.5,2.8
1990-05-11,1.953862443,3.1,14.1,6.1
1990-05-12,1.868911902,2.0,13.5,6.6
1990-05-13,1.812278208,2.5,14.2,6.1
1990-05-14,1.727327667,0.0,15.4,3.7
1990-05-15,1.614060279,0.0,20.8,3.8
1990-05-16,1.529109738,0.0,22.4,1.1
1990-05-17,1.472476044,0.0,16.1,2.3
1990-05-18,1.41584235,0.0,14.0,5.2
1990-05-19,1.3592086559999998,3.8,19.1,3.7
1990-05-20,1.69901082,18.5,14.3,6.7
1990-05-21,1.585743432,9.1,17.4,6.9
1990-05-22,2.095446678,13.0,13.3,8.7
1990-05-23,2.576833077,7.9,13.5,5.7
1990-05-24,2.718417312,11.4,12.1,5.3
1990-05-25,2.576833077,0.3,18.7,5.1
1990-05-26,2.293664607,2.8,19.6,8.0
1990-05-27,2.152080372,9.1,19.8,10.3
1990-05-28,1.98217929,3.6,13.5,9.9
1990-05-29,2.010496137,2.5,16.3,9.1
1990-05-30,3.029902629,23.1,14.3,6.2
1990-05-31,4.24752705,4.3,13.4,5.5
1990-06-01,3.766140651,0.3,17.4,6.4
1990-06-02,3.228120558,3.1,22.4,8.8
1990-06-03,3.171486864,11.2,18.4,8.1
1990-06-04,3.284754252,0.5,18.8,6.2
1990-06-05,2.860001547,6.1,19.0,5.8
1990-06-06,4.24752705,27.9,16.2,10.9
1990-06-07,5.295250389,0.3,21.1,9.8
1990-06-08,4.417428132,0.0,23.1,11.9
1990-06-09,3.766140651,6.4,24.6,9.2
1990-06-10,3.482972181,5.6,14.6,7.8
1990-06-11,3.143170017,0.0,18.4,7.3
1990-06-12,3.029902629,14.0,12.5,7.6
1990-06-13,3.143170017,0.0,20.4,6.6
1990-06-14,2.8316847,0.5,24.7,3.8
1990-06-15,2.576833077,7.1,23.9,5.8
1990-06-16,2.321981454,0.0,19.3,9.5
1990-06-17,2.095446678,0.0,21.3,7.8
1990-06-18,1.925545596,0.0,26.7,5.2
1990-06-19,1.783961361,0.0,30.0,8.3
1990-06-20,1.670693973,0.0,31.9,9.7
1990-06-21,1.585743432,3.3,37.3,11.8
1990-06-22,1.500792891,0.0,28.9,12.8
1990-06-23,1.41584235,0.0,24.9,12.3
1990-06-24,1.3592086559999998,0.0,24.9,12.6
1990-06-25,1.274258115,0.0,22.5,11.6
1990-06-26,1.217624421,0.0,25.3,9.6
1990-06-27,1.189307574,0.0,23.9,6.6
1990-06-28,1.13267388,0.0,26.3,12.0
1990-06-29,1.076040186,0.0,28.7,11.9
1990-06-30,1.047723339,0.0,25.1,13.5
1990-07-01,0.991089645,0.0,23.2,10.9
1990-07-02,1.076040186,5.1,14.9,8.1
1990-07-03,0.991089645,0.0,24.1,6.0
1990-07-04,0.934455951,0.0,26.1,10.1
1990-07-05,0.991089645,10.2,24.9,11.3
1990-07-06,1.160990727,0.5,21.7,9.7
1990-07-07,0.962772798,0.0,28.1,6.4
1990-07-08,0.8778222569999999,0.0,30.4,9.7
1990-07-09,0.84950541,0.0,29.4,12.0
1990-07-10,0.792871716,0.0,35.4,12.8
1990-07-11,0.764554869,0.0,34.7,16.0
1990-07-12,0.736238022,0.0,36.4,15.3
1990-07-13,0.707921175,0.0,33.6,14.4
1990-07-14,0.707921175,0.0,31.9,11.1
1990-07-15,0.6796043279999999,0.0,34.2,12.2
1990-07-16,0.651287481,0.0,31.1,11.5
1990-07-17,0.651287481,0.0,30.6,8.4
1990-07-18,0.622970634,0.0,34.2,9.7
1990-07-19,0.622970634,0.0,29.8,12.1
1990-07-20,0.5946537869999999,0.0,36.5,11.2
1990-07-21,0.56633694,0.0,36.5,12.9
1990-07-22,0.538020093,0.0,34.2,12.5
1990-07-23,0.538020093,0.0,27.5,11.4
1990-07-24,0.538020093,0.0,19.8,13.2
1990-07-25,0.538020093,0.0,19.7,9.9
1990-07-26,0.538020093,0.0,27.7,7.8
1990-07-27,0.5097032459999999,0.0,30.3,9.1
1990-07-28,0.5097032459999999,0.0,32.6,9.2
1990-07-29,0.5097032459999999,0.0,35.5,11.4
1990-07-30,0.4813863989999999,0.0,30.5,14.1
1990-07-31,0.4813863989999999,0.0,29.1,12.7
1990-08-01,0.4813863989999999,0.0,31.1,10.3
1990-08-02,0.453069552,0.0,32.4,7.4
1990-08-03,0.453069552,0.0,34.0,8.6
1990-08-04,0.453069552,0.0,40.5,10.8
1990-08-05,0.424752705,0.0,36.5,13.1
1990-08-06,0.424752705,0.0,33.2,11.0
1990-08-07,0.424752705,0.0,34.9,11.6
1990-08-08,0.396435858,0.0,32.0,16.4
1990-08-09,0.396435858,0.0,36.3,14.7
1990-08-10,0.396435858,0.0,38.3,13.5
1990-08-11,0.396435858,0.0,40.1,13.9
1990-08-12,0.368119011,0.0,32.6,14.3
1990-08-13,0.368119011,0.0,27.0,12.1
1990-08-14,0.368119011,0.0,28.6,9.4
1990-08-15,0.368119011,0.0,24.8,11.6
1990-08-16,0.368119011,0.0,26.7,11.6
1990-08-17,0.424752705,14.0,20.3,12.2
1990-08-18,0.56633694,2.8,22.7,10.6
1990-08-19,0.4813863989999999,1.8,23.4,12.1
1990-08-20,0.453069552,8.6,26.6,8.7
1990-08-21,0.5097032459999999,11.7,17.5,14.8
1990-08-22,0.4813863989999999,1.0,24.1,12.7
1990-08-23,0.424752705,0.0,23.9,8.4
1990-08-24,0.396435858,0.0,21.5,5.5
1990-08-25,0.396435858,1.0,23.8,9.3
1990-08-26,0.396435858,1.5,26.0,11.7
1990-08-27,0.368119011,0.8,22.8,11.6
1990-08-28,0.368119011,0.0,27.3,10.3
1990-08-29,0.424752705,17.0,23.3,12.9
1990-08-30,0.56633694,0.3,23.8,10.0
1990-08-31,0.424752705,0.0,26.6,7.0
1990-09-01,0.396435858,0.0,22.3,9.2
1990-09-02,0.368119011,0.0,25.4,10.4
1990-09-03,0.368119011,0.0,28.3,8.8
1990-09-04,0.368119011,0.0,31.9,9.5
1990-09-05,0.3398021639999999,0.0,30.8,10.2
1990-09-06,0.3398021639999999,0.0,34.1,10.8
1990-09-07,0.3398021639999999,0.0,28.3,10.9
1990-09-08,0.3398021639999999,0.0,27.0,12.2
1990-09-09,0.3398021639999999,0.0,29.4,9.4
1990-09-10,0.311485317,0.0,33.6,10.5
1990-09-11,0.311485317,0.0,20.2,12.7
1990-09-12,0.311485317,0.0,22.8,8.0
1990-09-13,0.311485317,0.0,31.9,5.0
1990-09-14,0.311485317,0.0,22.4,8.5
1990-09-15,0.368119011,12.7,16.9,9.9
1990-09-16,0.396435858,0.3,23.4,10.4
1990-09-17,0.3398021639999999,0.0,25.3,7.3
1990-09-18,0.3398021639999999,0.0,24.9,8.1
1990-09-19,0.311485317,0.0,25.2,7.3
1990-09-20,0.311485317,0.0,30.1,6.6
1990-09-21,0.311485317,0.0,32.9,4.5
1990-09-22,0.311485317,0.0,33.2,6.4
1990-09-23,0.28316847,0.0,22.9,7.4
1990-09-24,0.311485317,0.8,24.8,10.8
1990-09-25,0.311485317,0.0,23.2,12.0
1990-09-26,0.311485317,0.0,22.5,12.5
1990-09-27,0.28316847,0.0,27.3,11.9
1990-09-28,0.28316847,0.0,29.7,8.0
1990-09-29,0.28316847,0.0,28.9,8.2
1990-09-30,0.28316847,0.0,29.2,7.0
1990-10-01,0.28316847,0.3,18.0,6.2
1990-10-02,0.28316847,0.0,16.7,4.8
1990-10-03,0.3398021639999999,8.9,16.0,8.5
1990-10-04,0.311485317,4.8,21.5,8.2
1990-10-05,0.396435858,4.3,14.4,3.4
1990-10-06,0.3398021639999999,0.3,14.9,-0.1
1990-10-07,0.311485317,0.0,17.6,-2.5
1990-10-08,0.28316847,0.0,20.0,-1.1
1990-10-09,0.28316847,0.0,23.1,1.1
1990-10-10,0.28316847,1.3,16.6,1.2
1990-10-11,0.28316847,0.0,18.6,-2.0
1990-10-12,0.3398021639999999,12.2,13.9,4.5
1990-10-13,0.368119011,6.9,11.5,7.5
1990-10-14,0.396435858,9.7,11.1,7.0
1990-10-15,0.622970634,13.0,14.9,8.7
1990-10-16,0.56633694,3.6,12.8,1.0
1990-10-17,0.424752705,0.0,15.0,-0.3
1990-10-18,0.56633694,18.3,9.3,5.6
1990-10-19,0.56633694,0.0,12.3,1.7
1990-10-20,0.424752705,0.0,12.5,-1.2
1990-10-21,1.330891809,54.9,8.8,5.2
1990-10-22,1.330891809,0.0,11.8,1.8
1990-10-23,0.736238022,0.0,14.9,1.9
1990-10-24,0.56633694,0.0,18.1,1.6
1990-10-25,0.5097032459999999,10.4,18.6,2.0
1990-10-26,0.5946537869999999,0.0,16.6,5.7
1990-10-27,0.5097032459999999,1.5,16.8,2.9
1990-10-28,0.538020093,8.4,14.3,7.3
1990-10-29,0.538020093,6.6,13.4,5.3
1990-10-30,1.98217929,48.0,10.8,7.8
1990-10-31,4.445744979,21.3,7.9,4.4
1990-11-01,2.633466771,1.8,8.8,0.6
1990-11-02,1.69901082,0.0,8.7,-0.3
1990-11-03,1.41584235,23.6,8.7,2.8
1990-11-04,5.550102012,36.8,12.9,6.6
1990-11-05,4.898814531,6.1,8.5,4.0
1990-11-06,3.511289028,0.0,10.4,1.9
1990-11-07,2.8316847,11.4,9.0,3.2
1990-11-08,3.68119011,11.4,11.6,8.0
1990-11-09,4.24752705,0.0,12.8,8.1
1990-11-10,3.11485317,0.0,15.2,3.0
1990-11-11,2.54851623,0.0,14.5,0.6
1990-11-12,2.123763525,0.0,12.6,0.8
1990-11-13,2.26534776,25.2,9.4,3.9
1990-11-14,2.690100465,0.5,9.9,2.9
1990-11-15,2.26534776,0.0,11.4,0.2
1990-11-16,1.98217929,0.0,9.9,-1.6
1990-11-17,1.840595055,15.5,6.5,-0.3
1990-11-18,1.98217929,0.3,11.5,5.7
1990-11-19,1.69901082,8.6,7.2,1.9
1990-11-20,1.840595055,33.8,4.0,0.4
1990-11-21,2.54851623,16.3,6.1,1.8
1990-11-22,4.53069552,13.7,9.5,5.0
1990-11-23,5.6633694,0.0,11.4,3.0
1990-11-24,5.097032459999999,28.7,13.7,4.0
1990-11-25,23.78615148,55.9,11.8,1.0
1990-11-26,11.60990727,4.1,5.3,0.6
1990-11-27,7.07921175,15.0,4.7,2.1
1990-11-28,5.097032459999999,0.0,6.1,-0.5
1990-11-29,4.81386399,25.9,4.8,-0.7
1990-11-30,5.097032459999999,1.5,4.7,0.1
1990-12-01,4.53069552,32.5,3.4,0.3
1990-12-02,3.96435858,2.8,3.8,-0.2
1990-12-03,3.39802164,0.3,5.4,-1.3
1990-12-04,3.96435858,15.0,7.2,-0.2
1990-12-05,4.53069552,0.0,6.7,-0.9
1990-12-06,3.68119011,0.0,4.2,-2.1
1990-12-07,3.11485317,0.0,2.9,-3.0
1990-12-08,3.11485317,0.0,8.5,0.4
1990-12-09,3.96435858,22.4,8.1,3.5
1990-12-10,10.47723339,22.4,7.9,3.2
1990-12-11,7.362380219999999,0.0,6.4,-1.1
1990-12-12,5.6633694,0.0,2.2,-2.9
1990-12-13,4.615646061,3.1,3.0,0.1
1990-12-14,4.020992274,0.0,3.5,-0.3
1990-12-15,3.454655334,2.0,4.8,-0.5
1990-12-16,3.001585782,0.3,3.9,0.0
1990-12-17,2.718417312,21.8,7.1,1.7
1990-12-18,4.134259662,27.2,7.0,-1.6
1990-12-19,3.624556416,1.3,-1.5,-13.4
1990-12-20,3.029902629,0.0,-9.7,-17.2
1990-12-21,2.520199383,0.0,-7.5,-17.3
1990-12-22,2.208714066,0.0,-4.8,-17.1
1990-12-23,2.038812984,0.0,-1.8,-13.1
1990-12-24,1.925545596,0.0,0.2,-10.6
1990-12-25,1.840595055,0.0,0.4,-7.8
1990-12-26,1.783961361,0.8,3.2,-0.2
1990-12-27,1.755644514,20.3,3.6,0.4
1990-12-28,1.727327667,11.7,1.0,-5.7
1990-12-29,1.585743432,0.0,-4.0,-13.1
1990-12-30,1.642377126,0.0,-1.4,-12.9
1990-12-31,1.41584235,0.0,2.6,-7.3
1991-01-01,1.3592086559999998,0.0,0.9,-7.7
1991-01-02,1.302574962,0.0,1.5,-8.2
1991-01-03,1.302574962,0.0,1.2,-6.2
1991-01-04,1.245941268,0.0,1.0,-8.2
1991-01-05,1.189307574,0.0,0.7,-7.8
1991-01-06,1.160990727,8.4,1.0,-3.5
1991-01-07,1.585743432,22.6,4.7,0.4
1991-01-08,1.755644514,0.3,4.4,-1.4
1991-01-09,1.670693973,13.5,1.4,-1.8
1991-01-10,3.228120558,37.3,3.7,0.9
1991-01-11,6.626142198,36.6,3.7,0.2
1991-01-12,19.227139113,32.3,11.6,3.3
1991-01-13,21.492486873,21.3,9.5,4.2
1991-01-14,18.915653796,38.9,10.0,3.9
1991-01-15,21.917239578,15.0,8.5,1.5
1991-01-16,14.922978369,0.0,6.9,-0.8
1991-01-17,10.080797532,0.0,9.9,-0.1
1991-01-18,7.900400313,0.0,9.1,-0.7
1991-01-19,6.116438952,0.0,7.5,-1.6
1991-01-20,5.068715613,0.0,9.3,-3.3
1991-01-21,4.219210203,0.0,4.6,-4.3
1991-01-22,3.596239569,0.0,4.9,-4.1
1991-01-23,3.143170017,0.0,5.9,-4.3
1991-01-24,2.8316847,0.0,6.8,-3.2
1991-01-25,2.520199383,0.0,5.2,-4.9
1991-01-26,2.350298301,0.0,4.6,-6.2
1991-01-27,2.152080372,0.0,4.6,-6.6
1991-01-28,2.010496137,0.0,6.6,-5.4
1991-01-29,1.840595055,0.0,4.0,-7.5
1991-01-30,1.755644514,0.0,4.5,-7.3
1991-01-31,1.69901082,5.8,6.6,-2.7
1991-02-01,1.642377126,0.0,7.8,0.1
1991-02-02,1.840595055,20.1,8.4,3.5
1991-02-03,2.406931995,8.6,7.3,3.8
1991-02-04,4.24752705,34.3,8.5,3.8
1991-02-05,9.62772798,8.1,11.9,0.6
1991-02-06,6.51287481,0.0,11.4,-0.6
1991-02-07,4.81386399,0.0,11.8,-1.0
1991-02-08,3.96435858,0.0,12.1,-0.4
1991-02-09,3.39802164,0.0,12.7,-0.9
1991-02-10,3.11485317,0.0,13.7,-0.5
1991-02-11,2.8316847,3.1,14.6,1.6
1991-02-12,3.39802164,56.9,7.9,5.5
1991-02-13,9.34455951,29.0,12.5,6.4
1991-02-14,8.495054099999999,0.0,16.1,4.8
1991-02-15,6.79604328,2.0,14.0,5.4
1991-02-16,5.38020093,10.2,9.3,4.6
1991-02-17,4.81386399,6.6,8.2,4.5
1991-02-18,4.53069552,22.4,7.9,4.1
1991-02-19,6.79604328,2.3,10.9,6.6
1991-02-20,6.22970634,2.8,10.3,6.7
1991-02-21,5.38020093,0.0,13.7,3.7
1991-02-22,4.81386399,0.0,15.3,2.8
1991-02-23,4.24752705,0.0,14.3,-1.0
1991-02-24,3.39802164,0.0,15.8,-1.8
1991-02-25,3.11485317,0.0,19.1,-0.8
1991-02-26,2.8316847,0.0,18.3,-0.8
1991-02-27,2.54851623,0.0,19.0,-0.9
1991-02-28,2.406931995,1.5,14.7,-0.6
1991-03-01,2.520199383,21.6,11.1,6.7
1991-03-02,5.097032459999999,16.8,7.6,3.3
1991-03-03,13.02574962,37.9,10.2,3.3
1991-03-04,20.10496137,31.0,7.8,0.1
1991-03-05,13.59208656,4.6,5.2,-0.2
1991-03-06,8.21188563,13.5,6.7,0.3
1991-03-07,6.22970634,0.0,8.1,0.1
1991-03-08,5.040398766,0.0,13.5,0.3
1991-03-09,4.474061826,6.9,12.6,-0.8
1991-03-10,4.020992274,4.8,4.6,0.2
1991-03-11,3.68119011,15.0,4.8,-0.3
1991-03-12,4.134259662,18.0,8.7,0.6
1991-03-13,4.445744979,1.0,10.7,0.0
1991-03-14,3.992675427,1.8,5.5,0.3
1991-03-15,3.511289028,0.0,10.2,-1.0
1991-03-16,3.171486864,0.0,12.9,-1.9
1991-03-17,2.944952088,0.0,18.7,-1.6
1991-03-18,2.973268935,7.1,10.4,2.3
1991-03-19,2.944952088,0.0,9.6,-0.2
1991-03-20,2.775051006,2.5,13.1,-2.2
1991-03-21,2.633466771,1.8,9.1,2.1
1991-03-22,2.54851623,11.7,9.7,1.0
1991-03-23,2.690100465,9.4,11.7,0.7
1991-03-24,2.944952088,4.3,12.4,-0.1
1991-03-25,2.860001547,4.1,8.3,-0.7
1991-03-26,2.661783618,0.0,15.4,-1.5
1991-03-27,2.463565689,0.0,15.7,-1.7
1991-03-28,2.293664607,0.3,9.7,1.3
1991-03-29,2.152080372,0.5,17.0,-1.1
1991-03-30,2.123763525,0.0,24.5,-0.9
1991-03-31,2.491882536,6.6,21.5,1.6
1991-04-01,2.888318394,4.8,13.1,6.8
1991-04-02,3.284754252,6.9,11.0,5.0
1991-04-03,3.256437405,6.4,9.0,4.2
1991-04-04,3.369704793,1.5,16.2,6.3
1991-04-05,5.097032459999999,32.5,8.9,4.3
1991-04-06,5.436834623999999,19.1,8.2,0.4
1991-04-07,5.125349307,12.5,7.6,0.5
1991-04-08,5.210299848,37.9,8.3,1.4
1991-04-09,11.213471412,15.2,8.7,0.3
1991-04-10,8.410103559,13.0,4.7,0.1
1991-04-11,6.541191657,0.3,12.2,-0.1
1991-04-12,5.550102012,0.0,21.0,-1.2
1991-04-13,5.012081919,0.0,18.6,-0.7
1991-04-14,4.81386399,12.2,10.9,5.0
1991-04-15,4.615646061,3.1,13.6,3.7
1991-04-16,4.304160744,2.5,10.8,3.9
1991-04-17,3.992675427,0.3,15.9,4.9
1991-04-18,3.766140651,2.3,16.6,4.6
1991-04-19,3.596239569,0.0,19.9,0.8
1991-04-20,3.879408039,14.5,19.7,6.7
1991-04-21,4.105942815,0.0,16.9,8.3
1991-04-22,3.936041733,0.0,22.2,4.4
1991-04-23,3.737823804,6.6,14.0,3.3
1991-04-24,3.936041733,24.9,8.1,2.0
1991-04-25,3.822774345,5.1,9.2,1.5
1991-04-26,3.766140651,16.8,8.9,2.0
1991-04-27,3.879408039,2.3,13.3,0.5
1991-04-28,3.709506957,1.0,11.1,0.1
1991-04-29,3.426338487,0.0,18.4,-0.9
1991-04-30,3.341387946,0.0,21.9,1.1
1991-05-01,3.39802164,0.0,20.8,4.6
1991-05-02,3.426338487,1.8,20.3,3.8
1991-05-03,3.228120558,0.0,21.3,2.7
1991-05-04,3.058219476,0.0,23.7,-0.3
1991-05-05,2.944952088,0.0,21.3,7.2
1991-05-06,3.029902629,7.6,16.4,8.4
1991-05-07,3.822774345,45.7,12.6,7.3
1991-05-08,7.503964455,22.9,8.1,3.4
1991-05-09,6.144755799,4.1,10.9,2.8
1991-05-10,5.266933541999999,0.3,11.0,5.0
1991-05-11,4.643962908,0.0,12.6,6.9
1991-05-12,4.190893356,0.3,15.0,8.5
1991-05-13,4.049309121,6.4,13.4,7.6
1991-05-14,3.709506957,0.0,18.0,3.2
1991-05-15,3.369704793,2.5,19.9,1.2
1991-05-16,3.766140651,43.7,20.5,8.2
1991-05-17,6.909310668,21.3,8.2,3.6
1991-05-18,7.022578056,7.1,11.3,3.8
1991-05-19,6.597825351,1.3,11.2,6.9
1991-05-20,5.94653787,0.3,20.9,8.1
1991-05-21,5.38020093,0.0,21.5,6.0
1991-05-22,4.700596602,0.0,21.2,4.3
1991-05-23,4.077625968,0.0,23.3,2.8
1991-05-24,3.596239569,0.0,15.9,5.1
1991-05-25,3.171486864,0.0,17.5,2.5
1991-05-26,2.860001547,0.0,20.1,2.7
1991-05-27,2.605149924,0.0,15.6,6.0
1991-05-28,2.435248842,2.3,16.4,6.0
1991-05-29,2.520199383,22.6,11.0,4.4
1991-05-30,2.860001547,4.6,15.7,4.8
1991-05-31,2.491882536,0.0,22.5,3.5
1991-06-01,2.26534776,0.0,26.0,4.9
1991-06-02,2.152080372,0.0,24.1,6.7
1991-06-03,1.98217929,0.0,20.0,2.8
1991-06-04,1.812278208,0.0,19.9,-0.1
1991-06-05,1.727327667,0.0,17.4,1.7
1991-06-06,1.614060279,0.0,23.5,7.4
1991-06-07,1.529109738,0.0,22.6,6.3
1991-06-08,1.472476044,0.0,25.3,9.9
1991-06-09,1.41584235,0.0,32.0,7.5
1991-06-10,1.387525503,0.0,29.6,10.4
1991-06-11,1.330891809,0.0,20.4,9.6
1991-06-12,1.274258115,0.3,16.7,7.3
1991-06-13,1.245941268,1.3,15.1,6.3
1991-06-14,1.217624421,0.0,22.8,6.3
1991-06-15,1.160990727,0.0,19.5,3.9
1991-06-16,1.13267388,5.3,17.1,3.9
1991-06-17,1.076040186,0.0,25.8,1.2
